model_name,algorithm_seed,paper_label,implementation_status,split_role,city_id,independent_unit_id,bank_id,position_id,world,budget,draw,localization_error_m,predicted_x_m,predicted_y_m,variance_x_m2,variance_y_m2,uncertainty,artifact_label,dataset_sha256,config_sha256,fixture,scientific_use,source_tree_sha256,requirements_lock_sha256,runtime_provenance_sha256
CSI-MAE,20260901,CSI-MAE paper-spec controlled implementation,paper-spec-controlled-implementation,target,target-a,fixture-base-16,fixture-bank-16,target-a:fixture-bank-16:p0004,0,4,0,1.248984456062317,-0.1751861721277237,-0.4089815616607666,0.789423406124115,0.38416701555252075,-1.193130373954773,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
CSI-MAE,20260901,CSI-MAE paper-spec controlled implementation,paper-spec-controlled-implementation,target,target-a,fixture-base-16,fixture-bank-16,target-a:fixture-bank-16:p0005,0,4,0,1.5862385034561157,-0.17017942667007446,-0.41335415840148926,0.8087354302406311,0.3844280242919922,-1.168282151222229,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
CSI-MAE,20260901,CSI-MAE paper-spec controlled implementation,paper-spec-controlled-implementation,target,target-a,fixture-base-16,fixture-bank-16,target-a:fixture-bank-16:p0006,0,4,0,1.8278672695159912,-0.12881888449192047,-0.38097989559173584,0.823971688747406,0.39016208052635193,-1.1348121166229248,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
CSI-MAE,20260901,CSI-MAE paper-spec controlled implementation,paper-spec-controlled-implementation,target,target-a,fixture-base-16,fixture-bank-16,target-a:fixture-bank-16:p0007,0,4,0,2.1197102069854736,-0.17288121581077576,-0.4183669686317444,0.7747359275817871,0.3855268359184265,-1.2083775997161865,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
CSI-MAE,20260901,CSI-MAE paper-spec controlled implementation,paper-spec-controlled-implementation,target,target-b,fixture-base-15,fixture-bank-15,target-b:fixture-bank-15:p0004,3,0,0,2.204556941986084,-0.12464506924152374,-0.36246028542518616,0.79810631275177,0.3790128231048584,-1.1956987380981445,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
CSI-MAE,20260901,CSI-MAE paper-spec controlled implementation,paper-spec-controlled-implementation,target,target-b,fixture-base-15,fixture-bank-15,target-b:fixture-bank-15:p0005,3,0,0,2.631542682647705,-0.088133305311203,-0.3718366324901581,0.7813950181007385,0.3880488872528076,-1.19329833984375,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
CSI-MAE,20260901,CSI-MAE paper-spec controlled implementation,paper-spec-controlled-implementation,target,target-b,fixture-base-15,fixture-bank-15,target-b:fixture-bank-15:p0006,3,0,0,2.056164503097534,-0.08702021837234497,-0.370829701423645,0.7910195589065552,0.38712194561958313,-1.183448076248169,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
CSI-MAE,20260901,CSI-MAE paper-spec controlled implementation,paper-spec-controlled-implementation,target,target-b,fixture-base-15,fixture-bank-15,target-b:fixture-bank-15:p0007,3,0,0,2.776812791824341,-0.10543477535247803,-0.3714641034603119,0.818049967288971,0.38958463072776794,-1.1435060501098633,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
CSI-MAE,20260901,CSI-MAE paper-spec controlled implementation,paper-spec-controlled-implementation,target,target-b,fixture-base-17,fixture-bank-17,target-b:fixture-bank-17:p0004,1,0,0,2.133094310760498,-0.14657415449619293,-0.3958703577518463,0.7600840926170349,0.3806541860103607,-1.2401901483535767,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
CSI-MAE,20260901,CSI-MAE paper-spec controlled implementation,paper-spec-controlled-implementation,target,target-b,fixture-base-17,fixture-bank-17,target-b:fixture-bank-17:p0005,1,0,0,2.6474320888519287,-0.11733968555927277,-0.37380993366241455,0.8222588300704956,0.3875711262226105,-1.1435558795928955,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
CSI-MAE,20260901,CSI-MAE paper-spec controlled implementation,paper-spec-controlled-implementation,target,target-b,fixture-base-17,fixture-bank-17,target-b:fixture-bank-17:p0006,1,0,0,1.8474892377853394,-0.12043102085590363,-0.387920081615448,0.7813898324966431,0.38525354862213135,-1.200534701347351,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
CSI-MAE,20260901,CSI-MAE paper-spec controlled implementation,paper-spec-controlled-implementation,target,target-b,fixture-base-17,fixture-bank-17,target-b:fixture-bank-17:p0007,1,0,0,3.3161540031433105,-0.1433330476284027,-0.39292067289352417,0.8187247514724731,0.38342007994651794,-1.158631443977356,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
CSI-MAE,20260901,CSI-MAE paper-spec controlled implementation,paper-spec-controlled-implementation,target,target-b,fixture-base-15,fixture-bank-15,target-b:fixture-bank-15:p0004,3,2,0,2.204833745956421,-0.12429474294185638,-0.357221782207489,0.8021122217178345,0.3809240758419037,-1.1856619119644165,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
CSI-MAE,20260901,CSI-MAE paper-spec controlled implementation,paper-spec-controlled-implementation,target,target-b,fixture-base-15,fixture-bank-15,target-b:fixture-bank-15:p0005,3,2,0,2.6363115310668945,-0.09133851528167725,-0.3683054745197296,0.7860687971115112,0.3906709849834442,-1.1806005239486694,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
CSI-MAE,20260901,CSI-MAE paper-spec controlled implementation,paper-spec-controlled-implementation,target,target-b,fixture-base-15,fixture-bank-15,target-b:fixture-bank-15:p0006,3,2,0,2.0522682666778564,-0.08935849368572235,-0.36718273162841797,0.7952237725257874,0.3897804021835327,-1.1713035106658936,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
CSI-MAE,20260901,CSI-MAE paper-spec controlled implementation,paper-spec-controlled-implementation,target,target-b,fixture-base-15,fixture-bank-15,target-b:fixture-bank-15:p0007,3,2,0,2.784700632095337,-0.11333222687244415,-0.37087830901145935,0.82318514585495,0.3923618793487549,-1.1301448345184326,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
CSI-MAE,20260901,CSI-MAE paper-spec controlled implementation,paper-spec-controlled-implementation,target,target-b,fixture-base-17,fixture-bank-17,target-b:fixture-bank-17:p0004,1,2,0,2.1326370239257812,-0.14675945043563843,-0.3909086287021637,0.7647874355316162,0.38256996870040894,-1.2290010452270508,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
CSI-MAE,20260901,CSI-MAE paper-spec controlled implementation,paper-spec-controlled-implementation,target,target-b,fixture-base-17,fixture-bank-17,target-b:fixture-bank-17:p0005,1,2,0,2.652944803237915,-0.12549622356891632,-0.37404152750968933,0.8273419141769409,0.39031460881233215,-1.1303393840789795,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
CSI-MAE,20260901,CSI-MAE paper-spec controlled implementation,paper-spec-controlled-implementation,target,target-b,fixture-base-17,fixture-bank-17,target-b:fixture-bank-17:p0006,1,2,0,1.8501873016357422,-0.12333926558494568,-0.38446947932243347,0.7861379981040955,0.387783408164978,-1.1879312992095947,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
CSI-MAE,20260901,CSI-MAE paper-spec controlled implementation,paper-spec-controlled-implementation,target,target-b,fixture-base-17,fixture-bank-17,target-b:fixture-bank-17:p0007,1,2,0,3.3162362575531006,-0.1542540341615677,-0.3969566226005554,0.8231732845306396,0.38601744174957275,-1.1464612483978271,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
CSI-MAE,20260901,CSI-MAE paper-spec controlled implementation,paper-spec-controlled-implementation,target,target-b,fixture-base-15,fixture-bank-15,target-b:fixture-bank-15:p0004,3,4,0,2.200753927230835,-0.128501757979393,-0.3657853305339813,0.80152428150177,0.3810727894306183,-1.186004877090454,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
CSI-MAE,20260901,CSI-MAE paper-spec controlled implementation,paper-spec-controlled-implementation,target,target-b,fixture-base-15,fixture-bank-15,target-b:fixture-bank-15:p0005,3,4,0,2.6330201625823975,-0.09132757782936096,-0.37272346019744873,0.7872328758239746,0.39068812131881714,-1.179076910018921,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
CSI-MAE,20260901,CSI-MAE paper-spec controlled implementation,paper-spec-controlled-implementation,target,target-b,fixture-base-15,fixture-bank-15,target-b:fixture-bank-15:p0006,3,4,0,2.0576937198638916,-0.09131458401679993,-0.37287378311157227,0.7956680655479431,0.3898317813873291,-1.170613169670105,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
CSI-MAE,20260901,CSI-MAE paper-spec controlled implementation,paper-spec-controlled-implementation,target,target-b,fixture-base-15,fixture-bank-15,target-b:fixture-bank-15:p0007,3,4,0,2.78048038482666,-0.10908076912164688,-0.37285876274108887,0.8255860805511475,0.3924570679664612,-1.1269898414611816,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
CSI-MAE,20260901,CSI-MAE paper-spec controlled implementation,paper-spec-controlled-implementation,target,target-b,fixture-base-17,fixture-bank-17,target-b:fixture-bank-17:p0004,1,4,0,2.129901647567749,-0.1499205082654953,-0.3984793424606323,0.7639392614364624,0.38275226950645447,-1.2296342849731445,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
CSI-MAE,20260901,CSI-MAE paper-spec controlled implementation,paper-spec-controlled-implementation,target,target-b,fixture-base-17,fixture-bank-17,target-b:fixture-bank-17:p0005,1,4,0,2.648578643798828,-0.12057217210531235,-0.3753454089164734,0.8300779461860657,0.3903965950012207,-1.1268278360366821,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
CSI-MAE,20260901,CSI-MAE paper-spec controlled implementation,paper-spec-controlled-implementation,target,target-b,fixture-base-17,fixture-bank-17,target-b:fixture-bank-17:p0006,1,4,0,1.851153016090393,-0.12400314956903458,-0.3895362317562103,0.7867773175239563,0.38782957196235657,-1.1869993209838867,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
CSI-MAE,20260901,CSI-MAE paper-spec controlled implementation,paper-spec-controlled-implementation,target,target-b,fixture-base-17,fixture-bank-17,target-b:fixture-bank-17:p0007,1,4,0,3.3174822330474854,-0.14660516381263733,-0.39552101492881775,0.8272861838340759,0.38616564869880676,-1.1410934925079346,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
