unit_id,city_id,bank_id,position_id,source_world,active_world,null_world,wrong_city_bank_id,csi_context_sha256,base_map_cluster_id,query_count,artifact_label,dataset_sha256,config_sha256,fixture,scientific_use,source_tree_sha256,requirements_lock_sha256,runtime_provenance_sha256
fixture-bank-13:2:source-b:fixture-bank-13:p0003,source-b,fixture-bank-13,source-b:fixture-bank-13:p0003,2,0,3,fixture-bank-12,05cc771e6afca109f5d2c35f3a40e53d50ee00651179a1b764713af70c9e5478,fixture-base-13,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-13:2:source-b:fixture-bank-13:p0005,source-b,fixture-bank-13,source-b:fixture-bank-13:p0005,2,3,0,fixture-bank-12,7eb47e7965a75aa0bcc24ac320031df425ad4fd68a997bac7eed8315603bcb32,fixture-base-13,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-13:2:source-b:fixture-bank-13:p0006,source-b,fixture-bank-13,source-b:fixture-bank-13:p0006,2,0,3,fixture-bank-12,09f2e8b008313e171ef237cba3cbd7227bd4b33278bd9cf3086dee98f99a49a4,fixture-base-13,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-13:2:source-b:fixture-bank-13:p0007,source-b,fixture-bank-13,source-b:fixture-bank-13:p0007,2,0,3,fixture-bank-12,478bc4ea6d57ccc03fcae5a1bc9fe6dbef7dfa5103d04c84d025c6113d2cd177,fixture-base-13,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-13:3:source-b:fixture-bank-13:p0000,source-b,fixture-bank-13,source-b:fixture-bank-13:p0000,3,2,1,fixture-bank-12,40e4e407a3871692c42b67fa88d296a87f4bb393b1066356335b1c6d2bf5c106,fixture-base-13,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-13:3:source-b:fixture-bank-13:p0001,source-b,fixture-bank-13,source-b:fixture-bank-13:p0001,3,2,1,fixture-bank-12,ca3cb165216ca5adc6a6534a1ba142f78a600467c2254af194d14255abeb9381,fixture-base-13,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-13:3:source-b:fixture-bank-13:p0003,source-b,fixture-bank-13,source-b:fixture-bank-13:p0003,3,1,2,fixture-bank-12,36e61731338c5ace236f37679f30f0770a1f1bcb37890a26103afce1bb6920bc,fixture-base-13,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-13:3:source-b:fixture-bank-13:p0005,source-b,fixture-bank-13,source-b:fixture-bank-13:p0005,3,2,1,fixture-bank-12,3a6451c13bba20ff0e4a3b5c7f8271c0e54eb19ca164d39624f9e3492b8f6113,fixture-base-13,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-13:3:source-b:fixture-bank-13:p0006,source-b,fixture-bank-13,source-b:fixture-bank-13:p0006,3,1,2,fixture-bank-12,51eb42d4d5c5cb641a8610c9578e9964a5dce1854fb6485deae4561cebfb7200,fixture-base-13,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-13:3:source-b:fixture-bank-13:p0007,source-b,fixture-bank-13,source-b:fixture-bank-13:p0007,3,1,2,fixture-bank-12,37cebf427e1559860e421cb4c8da54da14bb5a4b1b72add4fd6d4c5078c4cfc0,fixture-base-13,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-14:0:target-a:fixture-bank-14:p0006,target-a,fixture-bank-14,target-a:fixture-bank-14:p0006,0,1,2,fixture-bank-12,b93c967678bae783fd0fc75fd4270324e6bd1b76727edcb081c4560b383ce51a,fixture-base-14,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-14:0:target-a:fixture-bank-14:p0007,target-a,fixture-bank-14,target-a:fixture-bank-14:p0007,0,1,2,fixture-bank-12,f129b1ba9bb448587d0fb2d511ffaa4fbad1fe98ac1f273c4755c7e9d3bde9c1,fixture-base-14,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-14:1:target-a:fixture-bank-14:p0006,target-a,fixture-bank-14,target-a:fixture-bank-14:p0006,1,0,3,fixture-bank-12,42a7200ac537e7c39476973eb58531bbc0638b0115590519f3ca8a83cb481446,fixture-base-14,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-14:1:target-a:fixture-bank-14:p0007,target-a,fixture-bank-14,target-a:fixture-bank-14:p0007,1,0,3,fixture-bank-12,d1bb1c02f8b8263e58ef66788b74997a767c7eb2bf44b269e63332440ca991fd,fixture-base-14,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-14:2:target-a:fixture-bank-14:p0006,target-a,fixture-bank-14,target-a:fixture-bank-14:p0006,2,3,0,fixture-bank-12,ad6bea69628ad677075c2107e4748cc7bdf51728220156d5d735b9489296ac49,fixture-base-14,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-14:2:target-a:fixture-bank-14:p0007,target-a,fixture-bank-14,target-a:fixture-bank-14:p0007,2,3,0,fixture-bank-12,966ec937b57abcfa4f46cc0ef5f29d3a92b02f09c16b20d834d8a23000d0000b,fixture-base-14,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-14:3:target-a:fixture-bank-14:p0006,target-a,fixture-bank-14,target-a:fixture-bank-14:p0006,3,2,1,fixture-bank-12,f1298dda414e46bdae5e5dd2e7d35befadeb425e0f451bd0610536547a33e795,fixture-base-14,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-14:3:target-a:fixture-bank-14:p0007,target-a,fixture-bank-14,target-a:fixture-bank-14:p0007,3,2,1,fixture-bank-12,9dd2f92f99ef0a7b2432b2d5b047dad14150a3c5c60b9745e33f4497634cc06f,fixture-base-14,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-15:0:target-b:fixture-bank-15:p0004,target-b,fixture-bank-15,target-b:fixture-bank-15:p0004,0,1,2,fixture-bank-12,663c5868a117669131670ff0ee4381427e1381141882f40d967ecaeddadc73f0,fixture-base-15,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-15:0:target-b:fixture-bank-15:p0005,target-b,fixture-bank-15,target-b:fixture-bank-15:p0005,0,1,2,fixture-bank-12,77e9b6ce0b137bcb65a4311e599bec6300f249e3b68cc6746aa93fa0c212951b,fixture-base-15,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-15:0:target-b:fixture-bank-15:p0006,target-b,fixture-bank-15,target-b:fixture-bank-15:p0006,0,2,1,fixture-bank-12,a892306e1557858f5749e6b1dca5422cd638528f96d369100a6b1c168169b955,fixture-base-15,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-15:0:target-b:fixture-bank-15:p0007,target-b,fixture-bank-15,target-b:fixture-bank-15:p0007,0,2,1,fixture-bank-12,0b99cfd3660c8b3b8ed45b0cb17177bbdf752b43798961cd4b44ec9638efe923,fixture-base-15,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-15:1:target-b:fixture-bank-15:p0004,target-b,fixture-bank-15,target-b:fixture-bank-15:p0004,1,0,3,fixture-bank-12,e88e01a3fab18b9e364a2c39801633451610e6a5353e036971f7d4ac07599126,fixture-base-15,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-15:1:target-b:fixture-bank-15:p0005,target-b,fixture-bank-15,target-b:fixture-bank-15:p0005,1,0,3,fixture-bank-12,e6ca2aa873ad78c259c1cf8a544355628bc3c1e8043e890b3c3f6c12cf474f7e,fixture-base-15,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-15:1:target-b:fixture-bank-15:p0006,target-b,fixture-bank-15,target-b:fixture-bank-15:p0006,1,3,0,fixture-bank-12,73bdc5662b7cc38cf69d06eb674bbb8a4ba0ac52749964a4f2a493513cc80a83,fixture-base-15,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-15:1:target-b:fixture-bank-15:p0007,target-b,fixture-bank-15,target-b:fixture-bank-15:p0007,1,3,0,fixture-bank-12,b7ad5bf20ec4507a7561b8f2df01e27fd95c3aa5e5e2bc469a5d7d35db80b948,fixture-base-15,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-15:2:target-b:fixture-bank-15:p0004,target-b,fixture-bank-15,target-b:fixture-bank-15:p0004,2,3,0,fixture-bank-12,12aa566cad675a72a5f4d493afc9cda446bc105328c95cc293af547186ed6f15,fixture-base-15,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-15:2:target-b:fixture-bank-15:p0005,target-b,fixture-bank-15,target-b:fixture-bank-15:p0005,2,3,0,fixture-bank-12,39c090dfdac50509bf0af766930de60e045a157c6052ee3157bc229319171737,fixture-base-15,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-15:2:target-b:fixture-bank-15:p0006,target-b,fixture-bank-15,target-b:fixture-bank-15:p0006,2,0,3,fixture-bank-12,254398f0149fb220da4a475ecd459f8705a90724726c2465d6d8186ca2784c0f,fixture-base-15,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-15:2:target-b:fixture-bank-15:p0007,target-b,fixture-bank-15,target-b:fixture-bank-15:p0007,2,0,3,fixture-bank-12,264273511830fbdcf09adf2e3c439886b0201e3576786f420acb5f6f9c3d6ade,fixture-base-15,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-15:3:target-b:fixture-bank-15:p0004,target-b,fixture-bank-15,target-b:fixture-bank-15:p0004,3,2,1,fixture-bank-12,3f5d719efedb25f48843cb87df5d245bb71954e60f81838f2ac43cc4a6d414a1,fixture-base-15,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-15:3:target-b:fixture-bank-15:p0005,target-b,fixture-bank-15,target-b:fixture-bank-15:p0005,3,2,1,fixture-bank-12,d3d41652757c43f7830ce09c083f6cd994639f9f152537886b1423f9604ad279,fixture-base-15,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-15:3:target-b:fixture-bank-15:p0006,target-b,fixture-bank-15,target-b:fixture-bank-15:p0006,3,1,2,fixture-bank-12,29b225f2ebca8cbe31e56b3bc4a00f73dc90fb2dc66d1a15094b36b1ec47dac4,fixture-base-15,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-15:3:target-b:fixture-bank-15:p0007,target-b,fixture-bank-15,target-b:fixture-bank-15:p0007,3,1,2,fixture-bank-12,7d4f5fde9650e3edf5e04f322048e711f36aa1a446185110e4a1806c68881371,fixture-base-15,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-16:0:target-a:fixture-bank-16:p0006,target-a,fixture-bank-16,target-a:fixture-bank-16:p0006,0,1,2,fixture-bank-12,78ab64062c20cf10b2a5f75cda0b04350102f41313147336b68a627fc55c7f36,fixture-base-16,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-16:0:target-a:fixture-bank-16:p0007,target-a,fixture-bank-16,target-a:fixture-bank-16:p0007,0,1,2,fixture-bank-12,96c5404577ad9059991a0639ab8697f8faa697e9b78672512b60b05154658bac,fixture-base-16,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-16:1:target-a:fixture-bank-16:p0006,target-a,fixture-bank-16,target-a:fixture-bank-16:p0006,1,0,3,fixture-bank-12,f0a1631e0755c1493e1be4c04a5c2ba4f3da61e2fd203ef00f6f71362f57c793,fixture-base-16,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-16:1:target-a:fixture-bank-16:p0007,target-a,fixture-bank-16,target-a:fixture-bank-16:p0007,1,0,3,fixture-bank-12,f335dafda0fd58c8b4b86705a3a7f58408bcb96eac2e794efd5fbb7301791239,fixture-base-16,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
fixture-bank-16:2:target-a:fixture-bank-16:p0006,target-a,fixture-bank-16,target-a:fixture-bank-16:p0006,2,3,0,fixture-bank-12,110472018b9c66bacdd9c769d894ac2815b11a12c865a3515837167d2335d3a8,fixture-base-16,1,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
